,Date,Timestamp,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol,Perpetual Protocol
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,optimism,ethereum-staking,Total,staking,optimism,ethereum-staking,Total,staking,optimism,ethereum-staking,Total,staking
,,,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens
,,,,,,,USDC,PERP,USDC,PERP,USDC,PERP,USDC,PERP
,10/06/2022,1654819200,32064233.095203303,25655512.983646076,32064233.095203303,25655512.983646076,32064233.095203303,25655512.983646076,32064233.095203303,25655512.983646076,32032200.894309,24318021.78544652,32032200.894309,24318021.78544652
,11/06/2022,1654905600,32033598.048541,23329887.33173892,32033598.048541,23329887.33173892,32033598.048541,23329887.33173892,32033598.048541,23329887.33173892,32033598.048541,24400840.208489522,32033598.048541,24400840.208489522
,12/06/2022,1654992000,31594110.55367,20736140.169862166,31594110.55367,20736140.169862166,31594110.55367,20736140.169862166,31594110.55367,20736140.169862166,31594110.55367,24407806.50195059,31594110.55367,24407806.50195059
,13/06/2022,1655078400,31578231.095482375,18060972.353122592,31578231.095482375,18060972.353122592,31578231.095482375,18060972.353122592,31578231.095482375,18060972.353122592,31452421.409843,24411304.76281706,31452421.409843,24411304.76281706
,14/06/2022,1655164800,31472930.088292688,15031236.49639984,31472930.088292688,15031236.49639984,31472930.088292688,15031236.49639984,31472930.088292688,15031236.49639984,31441488.599693,24411304.76281706,31441488.599693,24411304.76281706
,15/06/2022,1655251200,31811739.327032235,15868964.056289267,31811739.327032235,15868964.056289267,31811739.327032235,15868964.056289267,31811739.327032235,15868964.056289267,31878588.727594,24418749.740392305,31878588.727594,24418749.740392305
,16/06/2022,1655337600,31316065.43707948,16027768.411323475,31316065.43707948,16027768.411323475,31316065.43707948,16027768.411323475,31316065.43707948,16027768.411323475,31160264.116497,24032231.98204825,31160264.116497,24032231.98204825
,17/06/2022,1655424000,31086004.19451,13556662.816750413,31086004.19451,13556662.816750413,31086004.19451,13556662.816750413,31086004.19451,13556662.816750413,31086004.19451,24032247.33204825,31086004.19451,24032247.33204825
,18/06/2022,1655510400,30907710.956678554,14453912.813367201,30907710.956678554,14453912.813367201,30907710.956678554,14453912.813367201,30907710.956678554,14453912.813367201,30876834.122556,23953439.849005252,30876834.122556,23953439.849005252
,19/06/2022,1655596800,30596269.411408763,13113652.61358667,30596269.411408763,13113652.61358667,30596269.411408763,13113652.61358667,30596269.411408763,13113652.61358667,30535199.013382,23956777.667005252,30535199.013382,23956777.667005252
,20/06/2022,1655683200,30639066.85624449,13928980.247434944,30639066.85624449,13928980.247434944,30639066.85624449,13928980.247434944,30639066.85624449,13928980.247434944,30547424.582497,23956830.25598525,30547424.582497,23956830.25598525
,21/06/2022,1655769600,30649355.994457375,13557642.886181753,30649355.994457375,13557642.886181753,30649355.994457375,13557642.886181753,30649355.994457375,13557642.886181753,30588179.635187,23390006.25598525,30588179.635187,23390006.25598525
,22/06/2022,1655856000,30493320.90156016,13674365.762849392,30493320.90156016,13674365.762849392,30493320.90156016,13674365.762849392,30493320.90156016,13674365.762849392,30432455.989581,23388137.538631797,30432455.989581,23388137.538631797
,23/06/2022,1655942400,30534534.497253545,17592126.79869756,30534534.497253545,17592126.79869756,30534534.497253545,17592126.79869756,30534534.497253545,17592126.79869756,30584264.511349,23388218.494131796,30584264.511349,23388218.494131796
,24/06/2022,1656028800,29807207.974324778,18210618.48771463,29807207.974324778,18210618.48771463,29807207.974324778,18210618.48771463,29807207.974324778,18210618.48771463,29777430.543781,23404979.12479742,29777430.543781,23404979.12479742
,25/06/2022,1656115200,29880661.71804444,17780946.614875387,29880661.71804444,17780946.614875387,29880661.71804444,17780946.614875387,29880661.71804444,17780946.614875387,29791287.854481,23406515.31988788,29791287.854481,23406515.31988788
,26/06/2022,1656201600,29563857.491323,18172168.624716286,29563857.491323,18172168.624716286,29563857.491323,18172168.624716286,29563857.491323,18172168.624716286,29563857.491323,23406552.56921792,29563857.491323,23406552.56921792
,27/06/2022,1656288000,29555776.49393669,17619777.713400528,29555776.49393669,17619777.713400528,29555776.49393669,17619777.713400528,29555776.49393669,17619777.713400528,29526250.243693,23407552.56921792,29526250.243693,23407552.56921792
,28/06/2022,1656374400,29521210.80792383,16328078.739973374,29521210.80792383,16328078.739973374,29521210.80792383,16328078.739973374,29521210.80792383,16328078.739973374,29491719.088835,23407552.56921792,29491719.088835,23407552.56921792
,29/06/2022,1656460800,29512696.24416266,16238980.42552352,29512696.24416266,16238980.42552352,29512696.24416266,16238980.42552352,29512696.24416266,16238980.42552352,29453788.666829,23406156.0693689,29453788.666829,23406156.0693689
,30/06/2022,1656547200,29641634.26162238,15357833.672017636,29641634.26162238,15357833.672017636,29641634.26162238,15357833.672017636,29641634.26162238,15357833.672017636,29612022.239383,23384916.842435047,29612022.239383,23384916.842435047
,01/07/2022,1656633600,29665479.67885569,14858599.742881274,29665479.67885569,14858599.742881274,29665479.67885569,14858599.742881274,29665479.67885569,14858599.742881274,29576749.430564,23348737.843890138,29576749.430564,23348737.843890138
,02/07/2022,1656720000,29488843.666228663,14072530.462873375,29488843.666228663,14072530.462873375,29488843.666228663,14072530.462873375,29488843.666228663,14072530.462873375,29429983.698831,23346899.52331346,29429983.698831,23346899.52331346
,03/07/2022,1656806400,29385514.560559154,14418092.746442553,29385514.560559154,14418092.746442553,29385514.560559154,14418092.746442553,29385514.560559154,14418092.746442553,29356158.402157,23356740.81189594,29356158.402157,23356740.81189594
,04/07/2022,1656892800,28744432.234141,16235996.794275956,28744432.234141,16235996.794275956,28744432.234141,16235996.794275956,28744432.234141,16235996.794275956,28744432.234141,23354929.686739437,28744432.234141,23354929.686739437
,05/07/2022,1656979200,28948204.14341364,16893041.031152997,28948204.14341364,16893041.031152997,28948204.14341364,16893041.031152997,28948204.14341364,16893041.031152997,28890423.29682,23354929.686739437,28890423.29682,23354929.686739437
,06/07/2022,1657065600,28799139.802622188,15666359.143375691,28799139.802622188,15666359.143375691,28799139.802622188,15666359.143375691,28799139.802622188,15666359.143375691,28770369.433189,23350527.324939437,28770369.433189,23350527.324939437
,07/07/2022,1657152000,28739389.94854427,15842377.49994453,28739389.94854427,15842377.49994453,28739389.94854427,15842377.49994453,28739389.94854427,15842377.49994453,28710679.269275,23353628.334939435,28710679.269275,23353628.334939435
,08/07/2022,1657238400,28409531.713208646,16979335.207034234,28409531.713208646,16979335.207034234,28409531.713208646,16979335.207034234,28409531.713208646,16979335.207034234,28381150.562646,23356629.260253977,28381150.562646,23356629.260253977
,09/07/2022,1657324800,28289088.73739638,16478564.340432266,28289088.73739638,16478564.340432266,28289088.73739638,16478564.340432266,28289088.73739638,16478564.340432266,28204475.311462,23362019.99899663,28204475.311462,23362019.99899663
,10/07/2022,1657411200,28214321.59096172,16611045.353150934,28214321.59096172,16611045.353150934,28214321.59096172,16611045.353150934,28214321.59096172,16611045.353150934,28129931.795575,23366449.456037596,28129931.795575,23366449.456037596
,11/07/2022,1657497600,28215106.820034016,17164402.161406633,28215106.820034016,17164402.161406633,28215106.820034016,17164402.161406633,28215106.820034016,17164402.161406633,28130714.676006,23359316.168648344,28130714.676006,23359316.168648344
,12/07/2022,1657584000,27990638.98910741,19593196.02101955,27990638.98910741,19593196.02101955,27990638.98910741,19593196.02101955,27990638.98910741,19593196.02101955,27934769.450207,23202096.517552733,27934769.450207,23202096.517552733
,13/07/2022,1657670400,27957917.402101684,17752409.659161028,27957917.402101684,17752409.659161028,27957917.402101684,17752409.659161028,27957917.402101684,17752409.659161028,27929987.414687,23202518.940698527,27929987.414687,23202518.940698527
,14/07/2022,1657756800,27839346.347340524,18067609.742298026,27839346.347340524,18067609.742298026,27839346.347340524,18067609.742298026,27839346.347340524,18067609.742298026,27811534.812528,23202332.28067624,27811534.812528,23202332.28067624
,15/07/2022,1657843200,27925311.108499803,17263916.22220543,27925311.108499803,17263916.22220543,27925311.108499803,17263916.22220543,27925311.108499803,17263916.22220543,27897413.694805,23203876.590644524,27897413.694805,23203876.590644524
,16/07/2022,1657929600,27906868.217879,16840225.41140533,27906868.217879,16840225.41140533,27906868.217879,16840225.41140533,27906868.217879,16840225.41140533,27906868.217879,23174356.364819665,27906868.217879,23174356.364819665
,17/07/2022,1658016000,27962771.886072405,16056702.396137236,27962771.886072405,16056702.396137236,27962771.886072405,16056702.396137236,27962771.886072405,16056702.396137236,27970379.829386,19690796.397704847,27970379.829386,19690796.397704847
,18/07/2022,1658102400,28004742.81312007,16112501.620199813,28004742.81312007,16112501.620199813,28004742.81312007,16112501.620199813,28004742.81312007,16112501.620199813,27976766.047073,19638088.344513662,27976766.047073,19638088.344513662
,19/07/2022,1658188800,21556336.07783316,16918820.162137043,21556336.07783316,16918820.162137043,21556336.07783316,16918820.162137043,21556336.07783316,16918820.162137043,21470454.26079,19639089.344513662,21470454.26079,19639089.344513662
,20/07/2022,1658275200,22036657.7588635,17295339.75980341,22036657.7588635,17295339.75980341,22036657.7588635,17295339.75980341,22036657.7588635,17295339.75980341,21948862.309625,19608339.485514726,21948862.309625,19608339.485514726
,21/07/2022,1658361600,22035114.41562893,16373878.936031517,22035114.41562893,16373878.936031517,22035114.41562893,16373878.936031517,22035114.41562893,16373878.936031517,22061654.586096,19607064.21861729,22061654.586096,19607064.21861729
,22/07/2022,1658448000,21792445.583931442,16491765.485183906,21792445.583931442,16491765.485183906,21792445.583931442,16491765.485183906,21792445.583931442,16491765.485183906,21802496.534834,19604394.391513247,21802496.534834,19604394.391513247
,23/07/2022,1658534400,21729233.132061485,15637826.91891068,21729233.132061485,15637826.91891068,21729233.132061485,15637826.91891068,21729233.132061485,15637826.91891068,21685861.409243,19592959.736022953,21685861.409243,19592959.736022953
,24/07/2022,1658620800,22014534.371674,15832401.435106251,22014534.371674,15832401.435106251,22014534.371674,15832401.435106251,22014534.371674,15832401.435106251,22014534.371674,19592179.952315502,22014534.371674,19592179.952315502
,25/07/2022,1658707200,22024094.352936674,15353627.33361152,22024094.352936674,15353627.33361152,22024094.352936674,15353627.33361152,22024094.352936674,15353627.33361152,22002092.260676,19592179.952315502,22002092.260676,19592179.952315502
,26/07/2022,1658793600,22083613.881876845,14391670.362579044,22083613.881876845,14391670.362579044,22083613.881876845,14391670.362579044,22083613.881876845,14391670.362579044,22017561.198282,19583781.18049557,22017561.198282,19583781.18049557
,27/07/2022,1658880000,21700282.676487416,11099941.307047479,21700282.676487416,11099941.307047479,21700282.676487416,11099941.307047479,21700282.676487416,11099941.307047479,21678604.072415,15688142.538195854,21678604.072415,15688142.538195854
,28/07/2022,1658966400,21666793.003818873,12342633.779436486,21666793.003818873,12342633.779436486,21666793.003818873,12342633.779436486,21666793.003818873,12342633.779436486,21671625.776367,15652693.146415912,21671625.776367,15652693.146415912
,29/07/2022,1659052800,21704927.063434184,12878699.56300225,21704927.063434184,12878699.56300225,21704927.063434184,12878699.56300225,21704927.063434184,12878699.56300225,21734028.928169,15657460.369740907,21734028.928169,15657460.369740907
,30/07/2022,1659139200,21773311.379607785,14725212.764311235,21773311.379607785,14725212.764311235,21773311.379607785,14725212.764311235,21773311.379607785,14725212.764311235,21751559.819788,15494385.025760014,21751559.819788,15494385.025760014
,31/07/2022,1659225600,21734063.754166327,13667754.634569388,21734063.754166327,13667754.634569388,21734063.754166327,13667754.634569388,21734063.754166327,13667754.634569388,21742108.33425,15538213.726543205,21742108.33425,15538213.726543205
,01/08/2022,1659312000,21641865.720139,13720499.761737218,21641865.720139,13720499.761737218,21641865.720139,13720499.761737218,21641865.720139,13720499.761737218,21641865.720139,15537413.864187585,21641865.720139,15537413.864187585
,02/08/2022,1659398400,21679288.973005254,13174280.19428226,21679288.973005254,13174280.19428226,21679288.973005254,13174280.19428226,21679288.973005254,13174280.19428226,21636016.939127,15446127.522554642,21636016.939127,15446127.522554642
,03/08/2022,1659484800,21394485.77730501,12839449.979210863,21394485.77730501,12839449.979210863,21394485.77730501,12839449.979210863,21394485.77730501,12839449.979210863,21425102.248418,15528994.11494955,21425102.248418,15528994.11494955
,04/08/2022,1659571200,22180594.290102243,15775688.63313985,22180594.290102243,15775688.63313985,22180594.290102243,15775688.63313985,22180594.290102243,15775688.63313985,22158435.854248,15527252.591673082,22158435.854248,15527252.591673082
,05/08/2022,1659657600,22402862.96003055,16672343.319189204,22402862.96003055,16672343.319189204,22402862.96003055,16672343.319189204,22402862.96003055,16672343.319189204,22380482.477553,15523597.131461082,22380482.477553,15523597.131461082
,06/08/2022,1659744000,22531817.778551865,18007372.672494855,22531817.778551865,18007372.672494855,22531817.778551865,18007372.672494855,22531817.778551865,18007372.672494855,22560650.289622,15523597.131461082,22560650.289622,15523597.131461082
,07/08/2022,1659830400,22334110.293740243,17065017.03709463,22334110.293740243,17065017.03709463,22334110.293740243,17065017.03709463,22334110.293740243,17065017.03709463,22311798.495245,15513651.85190421,22311798.495245,15513651.85190421
,08/08/2022,1659916800,22075203.279978335,16875292.130097218,22075203.279978335,16875292.130097218,22075203.279978335,16875292.130097218,22075203.279978335,16875292.130097218,22088169.035202,15481919.385410292,22088169.035202,15481919.385410292
,09/08/2022,1660003200,22327978.14294047,16790412.49656199,22327978.14294047,16790412.49656199,22327978.14294047,16790412.49656199,22327978.14294047,16790412.49656199,22305672.47047,15375835.61956226,22305672.47047,15375835.61956226
,10/08/2022,1660089600,22199154.231089007,15242117.687231285,22199154.231089007,15242117.687231285,22199154.231089007,15242117.687231285,22199154.231089007,15242117.687231285,22154844.542005,15391616.457886739,22154844.542005,15391616.457886739
,11/08/2022,1660176000,22261760.74330224,16931878.103675414,22261760.74330224,16931878.103675414,22261760.74330224,16931878.103675414,22261760.74330224,16931878.103675414,22217326.09112,15392616.457886739,22217326.09112,15392616.457886739
,12/08/2022,1660262400,22428299.72940957,15899449.22621021,22428299.72940957,15899449.22621021,22428299.72940957,15899449.22621021,22428299.72940957,15899449.22621021,22405893.835574,15421386.252386238,22405893.835574,15421386.252386238
,13/08/2022,1660348800,22809144.426533237,16996916.181401417,22809144.426533237,16996916.181401417,22809144.426533237,16996916.181401417,22809144.426533237,16996916.181401417,22823112.171182,15465801.802913027,22823112.171182,15465801.802913027
,14/08/2022,1660435200,22837841.98802816,16409215.71289072,22837841.98802816,16409215.71289072,22837841.98802816,16409215.71289072,22837841.98802816,16409215.71289072,22792257.473082,15465801.802913027,22792257.473082,15465801.802913027
,15/08/2022,1660521600,22893790.769237384,15465801.802913027,22893790.769237384,15465801.802913027,22893790.769237384,15465801.802913027,22893790.769237384,15465801.802913027,22870919.849388,15465801.802913027,22870919.849388,15465801.802913027
,16/08/2022,1660608000,22960084.817679007,14951043.706669182,22960084.817679007,14951043.706669182,22960084.817679007,14951043.706669182,22960084.817679007,14951043.706669182,22937147.670009,15460801.802913027,22937147.670009,15460801.802913027
,17/08/2022,1660694400,22973382.46925886,14360170.189214421,22973382.46925886,14360170.189214421,22973382.46925886,14360170.189214421,22973382.46925886,14360170.189214421,22927527.41443,15304194.097952524,22927527.41443,15304194.097952524
,18/08/2022,1660780800,23168930.674348455,12474744.868384585,23168930.674348455,12474744.868384585,23168930.674348455,12474744.868384585,23168930.674348455,12474744.868384585,23145784.889459,14179181.771603758,23145784.889459,14179181.771603758
,19/08/2022,1660867200,23201942.170216,11760525.303367132,23201942.170216,11760525.303367132,23201942.170216,11760525.303367132,23201942.170216,11760525.303367132,23201942.170216,14179181.771603758,23201942.170216,14179181.771603758
,20/08/2022,1660953600,23264656.619515307,10470545.883331938,23264656.619515307,10470545.883331938,23264656.619515307,10470545.883331938,23264656.619515307,10470545.883331938,23241415.204311,14179181.771603758,23241415.204311,14179181.771603758
,21/08/2022,1661040000,23169446.600862563,10540638.343927909,23169446.600862563,10540638.343927909,23169446.600862563,10540638.343927909,23169446.600862563,10540638.343927909,23146300.300562,14177872.215781018,23146300.300562,14177872.215781018
,22/08/2022,1661126400,23162321.62155033,11167792.39606216,23162321.62155033,11167792.39606216,23162321.62155033,11167792.39606216,23162321.62155033,11167792.39606216,23116089.442665,14176553.154890303,23116089.442665,14176553.154890303
,23/08/2022,1661212800,23085049.622214627,10676690.038575072,23085049.622214627,10676690.038575072,23085049.622214627,10676690.038575072,23085049.622214627,10676690.038575072,23102769.44638,14174729.877824636,23102769.44638,14174729.877824636
,24/08/2022,1661299200,22679606.237443347,10840225.107361851,22679606.237443347,10840225.107361851,22679606.237443347,10840225.107361851,22679606.237443347,10840225.107361851,22714768.69939,14177734.758090036,22714768.69939,14177734.758090036
,25/08/2022,1661385600,22691579.530177493,11101383.673486693,22691579.530177493,11101383.673486693,22691579.530177493,11101383.673486693,22691579.530177493,11101383.673486693,22697458.171844,14178211.537437553,22697458.171844,14178211.537437553
,26/08/2022,1661472000,22430283.531175327,11001087.00507086,22430283.531175327,11001087.00507086,22430283.531175327,11001087.00507086,22430283.531175327,11001087.00507086,22385512.506163,14178211.537437553,22385512.506163,14178211.537437553
,27/08/2022,1661558400,22356549.720798284,9816920.635825379,22356549.720798284,9816920.635825379,22356549.720798284,9816920.635825379,22356549.720798284,9816920.635825379,22289680.678762,14178290.353030844,22289680.678762,14178290.353030844
,28/08/2022,1661644800,22469616.541520182,9867296.101449698,22469616.541520182,9867296.101449698,22469616.541520182,9867296.101449698,22469616.541520182,9867296.101449698,22473729.23397,14178290.353030844,22473729.23397,14178290.353030844
,29/08/2022,1661731200,22487890.630671,10398456.898718558,22487890.630671,10398456.898718558,22487890.630671,10398456.898718558,22487890.630671,10398456.898718558,22487890.630671,14175718.977449844,22487890.630671,14175718.977449844
,30/08/2022,1661817600,21931455.956380967,10296711.208057398,21931455.956380967,10296711.208057398,21931455.956380967,10296711.208057398,21931455.956380967,10296711.208057398,21909546.409971,14333457.0507043,21909546.409971,14333457.0507043
,31/08/2022,1661904000,21875766.56198955,10090071.738013953,21875766.56198955,10090071.738013953,21875766.56198955,10090071.738013953,21875766.56198955,10090071.738013953,21877013.551762,14334402.2327043,21877013.551762,14334402.2327043
,01/09/2022,1661990400,21687927.115746252,9770870.608664233,21687927.115746252,9770870.608664233,21687927.115746252,9770870.608664233,21687927.115746252,9770870.608664233,21730214.112409,14337448.233018141,21730214.112409,14337448.233018141
,02/09/2022,1662076800,21622182.855981275,9820678.903825738,21622182.855981275,9820678.903825738,21622182.855981275,9820678.903825738,21622182.855981275,9820678.903825738,21625340.155644,14337448.233018141,21625340.155644,14337448.233018141
,03/09/2022,1662163200,21591043.459692,9825851.435230516,21591043.459692,9825851.435230516,21591043.459692,9825851.435230516,21591043.459692,9825851.435230516,21591043.459692,14332340.637060028,21591043.459692,14332340.637060028
,04/09/2022,1662249600,21596276.628562,9844860.09496789,21596276.628562,9844860.09496789,21596276.628562,9844860.09496789,21596276.628562,9844860.09496789,21596276.628562,14331845.675299218,21596276.628562,14331845.675299218
,05/09/2022,1662336000,21602449.468622,9846585.414540907,21602449.468622,9846585.414540907,21602449.468622,9846585.414540907,21602449.468622,9846585.414540907,21602449.468622,14326682.207715677,21602449.468622,14326682.207715677
,06/09/2022,1662422400,21642698.845434483,9935517.376624273,21642698.845434483,9935517.376624273,21642698.845434483,9935517.376624273,21642698.845434483,9935517.376624273,21556472.95362,14323799.590598935,21556472.95362,14323799.590598935
,07/09/2022,1662508800,21626969.82249,9150988.54924758,21626969.82249,9150988.54924758,21626969.82249,9150988.54924758,21626969.82249,9150988.54924758,21626969.82249,14323799.590598935,21626969.82249,14323799.590598935
,08/09/2022,1662595200,21688413.195716266,9820425.646913812,21688413.195716266,9820425.646913812,21688413.195716266,9820425.646913812,21688413.195716266,9820425.646913812,21666746.449267,14323799.590598935,21666746.449267,14323799.590598935
,09/09/2022,1662681600,22189356.14710815,10423471.793581022,22189356.14710815,10423471.793581022,22189356.14710815,10423471.793581022,22189356.14710815,10423471.793581022,22167188.95815,15019325.239596635,22167188.95815,15019325.239596635
,10/09/2022,1662768000,22170016.18162731,10872425.522469586,22170016.18162731,10872425.522469586,22170016.18162731,10872425.522469586,22170016.18162731,10872425.522469586,22147868.313314,15019838.510548959,22147868.313314,15019838.510548959
,11/09/2022,1662854400,22171096.30660925,10872635.435939036,22171096.30660925,10872635.435939036,22171096.30660925,10872635.435939036,22171096.30660925,10872635.435939036,22148947.35925,15016767.793648958,22148947.35925,15016767.793648958
